,_id,kind,etag,id,snippet,check_dup
198,6075fe27a6ab47101c298aa4,youtube#searchResult,KQmg8oVB2j5Kl5PwtV_FhUqk1mA,"{'kind': 'youtube#video', 'videoId': 'L9saDp_12Ps'}","{'publishedAt': '2018-05-06T01:30:00Z', 'channelId': 'UCpGXQq9DAdnUDAZbcRKRjlg', 'title': 'คุกกี้สิงคโปร์งาดํา สูตรแป้งกรอบหอมอร่อยนาน | สูตรคุกกี้แสนอร่อย', 'description': 'สวัสดีคะเพื่อนๆมาดูสูตรสุดอร่อยทําง่ายกันเลยคะ :-) คุกกี้สิงคโปร์งาดํา สูตรแป้งกรอบหอมอร่อยนาน: แป้งอเนกประสงค์ แป้งเว่า 300 กรัม แป้งมัน 60 กรัม นํ้าตาล icing sugar 100 กรัม ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/L9saDp_12Ps/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/L9saDp_12Ps/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/L9saDp_12Ps/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Mo&SweetMama', 'liveBroadcastContent': 'none', 'publishTime': '2018-05-06T01:30:00Z'}",L9saDp_12Ps
199,6075fe27a6ab47101c298aa5,youtube#searchResult,gWzr41KtKqkwxSmtuyGWzoL3K1I,"{'kind': 'youtube#video', 'videoId': 'yJ57Jt8nCzI'}","{'publishedAt': '2017-05-15T12:37:55Z', 'channelId': 'UC5qF8IVd6j9LK1j3LlFw3TA', 'title': 'ทรงผมดอกไม้  :  Flowers Hairstyle 2465', 'description': 'ทรงผมลายช่อกุหลาบนี้ ลองดูวิธีทำในคลิปนะคะ จะเห็นว่าทำได้ไม่ยาก แถมยังสวยคลาสสิคอีกด้วย เหมาะใช้เป็นทรงผมในวันพิเศษต่างๆ ถ้าจะให้ดูสวยหวานขึ้น ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/yJ57Jt8nCzI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yJ57Jt8nCzI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yJ57Jt8nCzI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'PP Beauty', 'liveBroadcastContent': 'none', 'publishTime': '2017-05-15T12:37:55Z'}",yJ57Jt8nCzI
200,6075fe28a6ab47101c298aa6,youtube#searchResult,X2VaG1t314n_ip2YdD_TF0jLLb4,"{'kind': 'youtube#video', 'videoId': 'nEKuxBFyJDU'}","{'publishedAt': '2016-10-08T02:23:30Z', 'channelId': 'UCj9LZTU89tnMBMrXgqF6x-g', 'title': 'วิธีเก็บเต็นท์ EVEREST เต็นท์หลังคารถ', 'description': 'เต็นท์หลังคารถ เต็นท์ติดรถ roof top tent ง่าย สะดวก ปลอดภัย พร้อมไปกับคุณทุกที่ กันน้ำ กันฝน 100% ผ้า cotton 100% ซิป YKK น็อต สแตนแลส โครงสร้าง อลูมิเนียม Water ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/nEKuxBFyJDU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/nEKuxBFyJDU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/nEKuxBFyJDU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'EVEREST THAILAND', 'liveBroadcastContent': 'none', 'publishTime': '2016-10-08T02:23:30Z'}",nEKuxBFyJDU
201,6075fe28a6ab47101c298aa7,youtube#searchResult,3IhoQTH4lziKVXexx0AKU3a-31k,"{'kind': 'youtube#video', 'videoId': 'skF7ohrJ_6Q'}","{'publishedAt': '2018-05-06T13:58:14Z', 'channelId': 'UCBszBSMyHZ4tc_huOwgk7hg', 'title': 'การบดกาแฟ สำคัญ..จริงเหรอ ?? How to grind coffee', 'description': 'การบดกาแฟ สำคัญจริงๆเหรอคะ? เน่มาแชร์ให้ดูค่ะว่า ""การบดกาแฟ"" เป็น 1 ในหัวใจหลักของการชงกาแฟเลยค่ะ สำคัญยังไง ขนาดไหน..ไปดู^^ #สังคมแห่งการแบ่งปัน ค่ะ ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/skF7ohrJ_6Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/skF7ohrJ_6Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/skF7ohrJ_6Q/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Oriental Coffee', 'liveBroadcastContent': 'none', 'publishTime': '2018-05-06T13:58:14Z'}",skF7ohrJ_6Q
202,6075fe28a6ab47101c298aa8,youtube#searchResult,eQ8t1ipCvL0dlwhn_M3TxDV5NTo,"{'kind': 'youtube#video', 'videoId': '87Yd8B9m9og'}","{'publishedAt': '2018-05-25T13:38:47Z', 'channelId': 'UCaTG3X7DyDYvOc9vFrJVeLw', 'title': 'EP.1 รวมเกร็ดประวัติศาสตร์ (ภาค 1)', 'description': 'รุ่นเก๋า...เล่าเกร็ด ep.1 : เบ็ดเตล็ดเกร็ดเก่า คลิปเล่าเกร็ดประวัติศาสตร์ย่อยง่าย ๆ สั้น ๆ ดูเพลิน ๆ พัฒนาจากบทความที่ หอย อภิศักดิ์ เคยเขียนในเฟซบุ๊คส่วนตัว ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/87Yd8B9m9og/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/87Yd8B9m9og/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/87Yd8B9m9og/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'HOY APISAK - OFFICIAL', 'liveBroadcastContent': 'none', 'publishTime': '2018-05-25T13:38:47Z'}",87Yd8B9m9og
203,6075fe28a6ab47101c298aa9,youtube#searchResult,wbWINW9Ydxvs5b3K3jGgnTqEyJI,"{'kind': 'youtube#video', 'videoId': 'PBTMifKJlFM'}","{'publishedAt': '2017-10-30T02:00:01Z', 'channelId': 'UCIqAxE_CNlOGjFXGOF_1jSQ', 'title': 'แต่งรูปที่ติดเหลืองให้ผิวสีชมพู เพิ่มความขาวที่สาวๆต้องการ ใน Lightroom', 'description': 'รายละเอียดตัวอย่างรูปพร้อมสั่งซื้อแบบง่ายๆเพียงแค่กดคำว่า ""แสดงเพิ่มเติม"" ------------------------------------------------------------------------------------------------------------------V ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/PBTMifKJlFM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/PBTMifKJlFM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/PBTMifKJlFM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'FM Family', 'liveBroadcastContent': 'none', 'publishTime': '2017-10-30T02:00:01Z'}",PBTMifKJlFM
204,6075fe28a6ab47101c298aaa,youtube#searchResult,yzClUPv_G6LUntI7SGp0JR2syJc,"{'kind': 'youtube#video', 'videoId': '23pZ5WrCJVQ'}","{'publishedAt': '2017-09-19T04:23:40Z', 'channelId': 'UCKek28lylyl_JHEIJp2GDQA', 'title': 'การจัดฟันร่วมกับการผ่าตัดขากรรไกรกับคุณหมอณัฐพงษ์ อุดมลาภธรรม ที่คลินิก Dental Signature Thailand', 'description': 'สวัสดีค่ะ ต้อนรับคุณผู้ชมเข้าสู่รายการ Smart Guide ทางช่อง Smart SME วันนี้นะคะ ใครที่มีปัญหาค่ะเรื่องราวของการจัดฟัน ขากรรไกร หน้าเบี้ยว หน้าหด คางสั้นคางยืด คางยาว ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/23pZ5WrCJVQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/23pZ5WrCJVQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/23pZ5WrCJVQ/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'BIDC Dental Center', 'liveBroadcastContent': 'none', 'publishTime': '2017-09-19T04:23:40Z'}",23pZ5WrCJVQ
205,6075fe28a6ab47101c298aab,youtube#searchResult,VE1XFaSl7g97lwoSLoDY5TtHOLw,"{'kind': 'youtube#video', 'videoId': 'V4OULQ5v3fw'}","{'publishedAt': '2018-04-02T05:09:19Z', 'channelId': 'UChKGqOEEl-Farh2InoFss7Q', 'title': 'วงกตพาเดินรอบงานหนังสือ วันนี้มาเจอกันได้นะ!【Punica Live•สาระ】', 'description': 'ถ้าดูแล้วอย่าลืมกด Subscribe ให้ด้วยนะทุกคน สนใจสั่งซื้อสินค้าต่างๆ ของพูนิก้า ช้อปได้ทางออนไลน์ที่ www.blackaholicshop.com สนใจติดต่อโฆษณา : 0957370633.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/V4OULQ5v3fw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/V4OULQ5v3fw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/V4OULQ5v3fw/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Punica', 'liveBroadcastContent': 'none', 'publishTime': '2018-04-02T05:09:19Z'}",V4OULQ5v3fw
206,6075fe28a6ab47101c298aac,youtube#searchResult,xP5ZkJwwcgMacjQG_mMEpNXQZ6k,"{'kind': 'youtube#video', 'videoId': 'jpCsqP0Adw4'}","{'publishedAt': '2017-09-06T15:26:21Z', 'channelId': 'UCBszBSMyHZ4tc_huOwgk7hg', 'title': '8 ปัญหา.. ที่พบบ่อย ในการชงกาแฟสด / Oriental Coffee #10', 'description': 'เคยเจอปัญหาในการชงกาแฟมั๊ยคะ ?? เน่มาแชร์ปัญหาที่พบบ่อย และวิธีแก้ค่ะ ชงกาแฟให้อร่อย ชงกาแฟให้ดี..ไม่ใช่เรื่องยากอีกต่อไปค่ะ #สังคมแห่งการแบ่งปัน ค่ะ #Orientalcoffee ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/jpCsqP0Adw4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jpCsqP0Adw4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jpCsqP0Adw4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Oriental Coffee', 'liveBroadcastContent': 'none', 'publishTime': '2017-09-06T15:26:21Z'}",jpCsqP0Adw4
207,6075fe28a6ab47101c298aad,youtube#searchResult,IQVs6AtgArNnlM6cOc4lPy1AWCU,"{'kind': 'youtube#video', 'videoId': '66xHyHKHe1Q'}","{'publishedAt': '2017-04-03T16:39:04Z', 'channelId': 'UCr2_8ZByaVvrk5-OVlr1KIg', 'title': 'รู้สึกเครียด จิตใจไม่สงบ ตามหลักการอิสลามควรทำอย่างไร ? คนที่มีประจำเดือนสามารถขอดุอาอฺได้หรือไม่?', 'description': 'รู้สึกเครียด จิตใจไม่สงบ ตามหลักการอิสลามควรทำอย่างไร ? และคนที่กำลังมีประจำเดือนจะสามารถขอดุอาอฺได้หรือไม่ ? . . . . . . . . . เมื่อพูดถึงความสงบสุขแล้ว ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/66xHyHKHe1Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/66xHyHKHe1Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/66xHyHKHe1Q/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'จงทําดีครีเอชั่น บรรยายธรรมอิสลาม สารคดีมุสลิม', 'liveBroadcastContent': 'none', 'publishTime': '2017-04-03T16:39:04Z'}",66xHyHKHe1Q
208,6075fe28a6ab47101c298aae,youtube#searchResult,6_-auckeDaARqpxvd_yDjbUAb1g,"{'kind': 'youtube#video', 'videoId': 'eDnz1CB6h6M'}","{'publishedAt': '2018-03-28T15:17:29Z', 'channelId': 'UC90a4pmiGekSZpIFa2HE6Zg', 'title': 'รีวิว Ford Ranger Raptor กระบะล้านเจ็ด!', 'description': '#FordRangerRaptor #RangerRaptor #Raptor #NewRaptor #เรนเจอร์แร็พเตอร์ #ฟอร์ดแร็พเตอร์ใหม่ #แรพเตอร์ใหม่ #รีวิวแร็พเตอร์ ติดตาม CarInner Website ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/eDnz1CB6h6M/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/eDnz1CB6h6M/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/eDnz1CB6h6M/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'CarInner', 'liveBroadcastContent': 'none', 'publishTime': '2018-03-28T15:17:29Z'}",eDnz1CB6h6M
209,6075fe28a6ab47101c298aaf,youtube#searchResult,2_83qXOIs-_22xO9lPaKlpVWBlg,"{'kind': 'youtube#video', 'videoId': 'wFjzQMY7VLE'}","{'publishedAt': '2018-05-04T11:51:10Z', 'channelId': 'UComEXGV-cRLa8R7D8Irkabg', 'title': 'รีวิว#ฟลายชีท  #ผ้ากันฝน  #ผ้ากันน้ำค้าง  #ขายของเดินป่า  หาซื้อฟลายชีท เลือกไงดี? คลิปนี้มีคำตอบค่ะ', 'description': 'ติดต่อสอบถามได้ที่ ร้าน TKT Adventure by Trekkingthai.com ช่องทางการติดต่อ : เพลินๆกับช่อง YouTube ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/wFjzQMY7VLE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wFjzQMY7VLE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wFjzQMY7VLE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'TKT Adventure by Trekkingthai เต็นท์นอน อุปกรณ์เดินป่า', 'liveBroadcastContent': 'none', 'publishTime': '2018-05-04T11:51:10Z'}",wFjzQMY7VLE
210,6075fe28a6ab47101c298ab0,youtube#searchResult,lpY6OsmzKx1wwHCpvSVvjlvn9P4,"{'kind': 'youtube#video', 'videoId': 'LM4395CKy5U'}","{'publishedAt': '2018-05-27T08:26:11Z', 'channelId': 'UCvsmFDBfrodAa0ppK84U42A', 'title': 'ครอบฟัน ขั้นตอนทำครอบฟัน (dental crown)', 'description': 'Call: 02-236-5299, 080-956-0797 NoCopyrightSounds, music without limitations. NCS Playlist on Spotify → http://spoti.fi/NCS Download this track for FREE: ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/LM4395CKy5U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LM4395CKy5U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LM4395CKy5U/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'จัดฟัน', 'liveBroadcastContent': 'none', 'publishTime': '2018-05-27T08:26:11Z'}",LM4395CKy5U
211,6075fe28a6ab47101c298ab1,youtube#searchResult,vABjs8XiuBxOPa120JlI7hMSJyA,"{'kind': 'youtube#video', 'videoId': 'ck0dbthicaI'}","{'publishedAt': '2016-06-22T02:00:02Z', 'channelId': 'UCfh4ustMvOQtu8k-hlqvm4A', 'title': 'แนะนำ Macro Excel สำหรับการ Export ข้อมูล ลูกค้า โดย 9Expert Training', 'description': 'หากท่านที่ใช้งาน Excel ต้องทำงานลักษณะเดิมๆ ซ้ำๆ เช่น Copy ข้อมูลในชีทจากไฟล์ใหม่ ไปวางต่อข้อมูลในชีทที่เตรียมไว้, ทุกๆ ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/ck0dbthicaI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ck0dbthicaI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ck0dbthicaI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': '9EXPERT', 'liveBroadcastContent': 'none', 'publishTime': '2016-06-22T02:00:02Z'}",ck0dbthicaI
212,6075fe28a6ab47101c298ab2,youtube#searchResult,K09k5CpNyte1OhTKNv_XsZW2tRM,"{'kind': 'youtube#video', 'videoId': 'B1jfLlA7rik'}","{'publishedAt': '2015-12-10T14:40:09Z', 'channelId': 'UCDPHDT_XgokCVUrNo1sX-DA', 'title': 'รำพัน • สุภัทรา อินทรภักดี โกราษฎร์', 'description': 'รำพัน คำร้อง-ทำนอง-เรียบเรียง รพี รำพึง ขับร้อง สุภัทรา อินทรภักดี โกราษฎร์ บรรเลง ไหมไทยเชมเบอร์ ประสานเสียง เรโซแนนซ์ สถานที่ หอประชุมเล็ก ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/B1jfLlA7rik/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/B1jfLlA7rik/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/B1jfLlA7rik/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Supatra Indrabhakti Korad', 'liveBroadcastContent': 'none', 'publishTime': '2015-12-10T14:40:09Z'}",B1jfLlA7rik
213,6075fe28a6ab47101c298ab3,youtube#searchResult,n-s6iXfAdOiZ_Rj8P3-QDmOODE0,"{'kind': 'youtube#video', 'videoId': 'Ky3ZJnTL6d8'}","{'publishedAt': '2018-05-06T14:15:52Z', 'channelId': 'UCBszBSMyHZ4tc_huOwgk7hg', 'title': 'Dosing ปริมาณผงกาแฟ ..มีผลกับช๊อตกาแฟด้วย???', 'description': 'Dosing ปริมาณผงกาแฟ ..มีผลกับช๊อตกาแฟด้วย??? มีสิคะ บอกเลย^^ ปริมาณผงกาแฟที่เราใส่ในตะกร้อกาแฟ เป็นอีกหนึ่งหัวใจสำคัญในการชงกาแฟเลยทีเดียวค่ะ สำคัญยังไง ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Ky3ZJnTL6d8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Ky3ZJnTL6d8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Ky3ZJnTL6d8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Oriental Coffee', 'liveBroadcastContent': 'none', 'publishTime': '2018-05-06T14:15:52Z'}",Ky3ZJnTL6d8
214,6075fe28a6ab47101c298ab4,youtube#searchResult,8G73mn_V6A4_DSwTf7yKWk3EFqE,"{'kind': 'youtube#video', 'videoId': 'eA_Ptw5Cg_Y'}","{'publishedAt': '2016-06-18T02:00:01Z', 'channelId': 'UCfh4ustMvOQtu8k-hlqvm4A', 'title': 'Pivot Table Excel โดย 9Expert Training', 'description': 'ผู้ใช้งาน Excel ที่ติดปัญหาเกี่ยวการสรุปผลยอดขาย , สรุปผลข้อมูล หรือการทำรายงานสรุปให้ผู้บริหาร (Dashboard) ในแต่ละสัปดาห์, เดือนหรือปีนั้น ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/eA_Ptw5Cg_Y/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/eA_Ptw5Cg_Y/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/eA_Ptw5Cg_Y/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': '9EXPERT', 'liveBroadcastContent': 'none', 'publishTime': '2016-06-18T02:00:01Z'}",eA_Ptw5Cg_Y
215,6075fe28a6ab47101c298ab5,youtube#searchResult,CYV1XFCHmemm3ijXhEvRSSECtBc,"{'kind': 'youtube#video', 'videoId': 'esnPMsXk55A'}","{'publishedAt': '2017-09-30T09:31:51Z', 'channelId': 'UCZvBc3JlgpUkzaiVSIjuHEA', 'title': 'ชีวิตเด็กครัว วิทยาลัยดุสิตธานี [VLOG 007]', 'description': 'เรามาดูกันว่าคนที่เรียนเชฟในหนึ่งวันเค้าทำอะไรกันบ้าง ฃเชิญคอมเม้นใต้วีดีโอได้เลยนะฮ่ะ ถ้าชอบก็ฝากกด Like ด้วย และถ้าใครอยากติดตามวีดีโออื่นๆของผมอีก ก็สามารถกด ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/esnPMsXk55A/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/esnPMsXk55A/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/esnPMsXk55A/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Chaypeederlakhoa', 'liveBroadcastContent': 'none', 'publishTime': '2017-09-30T09:31:51Z'}",esnPMsXk55A
216,6075fe28a6ab47101c298ab6,youtube#searchResult,3gzXcZWPe316LM2OOAMAc6NMeGM,"{'kind': 'youtube#video', 'videoId': 'aIYrGRzAxbE'}","{'publishedAt': '2017-07-22T18:30:41Z', 'channelId': 'UCjPpLuS1h_5UR0EtrjyQbmQ', 'title': 'Reviewมอเตอร์จักรยานไฟฟ้า 4 รุ่น 1000, 500, 350, 250 Watt by FitBike', 'description': 'สนใจรายละเอียด มอเตอร์จักรยานไฟฟ้ารุ่นไหน สามารถยิงคำถามมาปรึกษาทีมงาน FitBike ได้เลยครับ^^ ถ้าชอบ ถ้าใช่...แค่ คลิกเม้า เบาๆ ที่ปุ่ม like & ปุ่ม share ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/aIYrGRzAxbE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/aIYrGRzAxbE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/aIYrGRzAxbE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'FitBikeThailand', 'liveBroadcastContent': 'none', 'publishTime': '2017-07-22T18:30:41Z'}",aIYrGRzAxbE
217,6075fe28a6ab47101c298ab7,youtube#searchResult,7WkTBRZoKS9ORqlyxwaw51miIvo,"{'kind': 'youtube#video', 'videoId': 'xPO7bf7XH4c'}","{'publishedAt': '2017-09-18T17:20:05Z', 'channelId': 'UCJSbhLKS-Xd-tEuHFsMezzw', 'title': 'ร้านปลื้ม-ปาล์ม ขนมไทย (ปอมปันเจ้าเก่า)', 'description': 'ร้านขนมหวานไทยแท้ ดั้งเดิมสูตรโบราณซึ่งหารับประทานได้ยาก ร้านปลื้ม-ปาล์ม ขนมไทย (ปอมปันเจ้าเก่า)(แผง : ก ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/xPO7bf7XH4c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xPO7bf7XH4c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xPO7bf7XH4c/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'ตลาดเสรีมาร์เก็ต Serimarket', 'liveBroadcastContent': 'none', 'publishTime': '2017-09-18T17:20:05Z'}",xPO7bf7XH4c
218,6075fe28a6ab47101c298ab8,youtube#searchResult,ID7B16VK0-e_570aR52rpL2jDtQ,"{'kind': 'youtube#video', 'videoId': '-DGMJfw_9cE'}","{'publishedAt': '2018-03-29T11:21:03Z', 'channelId': 'UC0KBde6BEdAGzHDdc16I-QA', 'title': 'Jenny #2 (BNK48 2nd generation candidate) ก่อนไลฟ์ตู้ปลา 29/3/18', 'description': 'BNK48 2nd Generation Candidate Digital Live Studio The Emquartier 29/3/18 เจนนี่.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/-DGMJfw_9cE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-DGMJfw_9cE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-DGMJfw_9cE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Nat Ji', 'liveBroadcastContent': 'none', 'publishTime': '2018-03-29T11:21:03Z'}",-DGMJfw_9cE
219,6075fe28a6ab47101c298ab9,youtube#searchResult,ZK-T8r884S3DtStFdpeU1NJ8EJg,"{'kind': 'youtube#video', 'videoId': 'JL3iCvPqWvk'}","{'publishedAt': '2016-10-28T12:45:42Z', 'channelId': 'UCcwlD4vkfBxlbU9-xuLRmqg', 'title': 'Chinese Funeral in Thailand - กงเต็ก พิธีกรรมเชื่อมความตายและคนเป็น', 'description': 'Taoism #Confucianism #Buddhism “กงเต็ก” พิธีกรรมอันเป็นวัฒนธรรมจีนที่สืบทอดกันมากว่าพันปี ติดตามชาวจีนไปทุกแห่งหน เป็นสะพานความเชื่อที่เชื่อมโยง ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/JL3iCvPqWvk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/JL3iCvPqWvk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/JL3iCvPqWvk/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'AnotherJoe503', 'liveBroadcastContent': 'none', 'publishTime': '2016-10-28T12:45:42Z'}",JL3iCvPqWvk
220,6075fe28a6ab47101c298aba,youtube#searchResult,0qrcc9IWuKhtajUy_Flcp6PFbIE,"{'kind': 'youtube#video', 'videoId': 'qjApxqk1MTw'}","{'publishedAt': '2018-06-11T10:55:10Z', 'channelId': 'UCBszBSMyHZ4tc_huOwgk7hg', 'title': 'Iced Mocha มอคค่าเย็น #สูตรแก้ว 22 ออนซ์ ค่า #สอนสร้างอาชีพ', 'description': 'มอคค่าเย็น แก้ว 22 ออนซ์ค่า #สอนสร้างอาชีพ เน่มาแชร์ค่ะ #สังคมแห่งการแบ่งปัน ค่ะ #Orientalcoffee สอบถามสินค้า หรือรายละเอียด ได้ที่ Line: @orientalcoffee หรือคลิกลิ้งค์ ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/qjApxqk1MTw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qjApxqk1MTw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qjApxqk1MTw/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Oriental Coffee', 'liveBroadcastContent': 'none', 'publishTime': '2018-06-11T10:55:10Z'}",qjApxqk1MTw
